name,dn,orig,dest,t,link,x,s,v
56,5,orig1,dest,925,link1,975.0,-1.0,0.0
56,5,orig1,dest,930,link1,1000.0,-1.0,5.0
56,5,orig1,dest,935,link1,1000.0,-1.0,0.0
56,5,orig1,dest,940,link1,1000.0,-1.0,0.0
56,5,orig1,dest,945,link1,1000.0,-1.0,0.0
56,5,orig1,dest,950,link3,0.0,50.0,0.0
56,5,orig1,dest,955,link3,25.0,125.0,5.0
56,5,orig1,dest,960,link3,125.0,125.0,20.0
56,5,orig1,dest,965,link3,225.0,125.0,20.0
56,5,orig1,dest,970,link3,325.0,125.0,20.0
56,5,orig1,dest,975,link3,425.0,125.0,20.0
56,5,orig1,dest,980,link3,525.0,125.0,20.0
56,5,orig1,dest,985,link3,625.0,125.0,20.0
56,5,orig1,dest,990,link3,725.0,125.0,20.0
56,5,orig1,dest,995,link3,825.0,125.0,20.0
56,5,orig1,dest,1000,link3,925.0,-1.0,20.0
56,5,orig1,dest,1000,trip_end,-1.0,-1.0,-1.0
57,5,orig1,dest,725,link1,0.0,300.0,20.0
57,5,orig1,dest,730,link1,100.0,300.0,20.0
57,5,orig1,dest,735,link1,200.0,300.0,20.0
57,5,orig1,dest,740,link1,300.0,300.0,20.0
57,5,orig1,dest,745,link1,400.0,300.0,20.0
57,5,orig1,dest,750,link1,500.0,300.0,20.0
57,5,orig1,dest,755,link1,600.0,200.0,20.0
57,5,orig1,dest,760,link1,700.0,125.0,20.0
57,5,orig1,dest,765,link1,775.0,50.0,15.0
57,5,orig1,dest,770,link1,800.0,25.0,5.0
57,5,orig1,dest,775,link1,800.0,25.0,0.0
57,5,orig1,dest,780,link1,800.0,25.0,0.0
57,5,orig1,dest,785,link1,800.0,25.0,0.0
57,5,orig1,dest,790,link1,800.0,50.0,0.0
57,5,orig1,dest,795,link1,800.0,50.0,0.0
57,5,orig1,dest,800,link1,825.0,25.0,5.0
57,5,orig1,dest,805,link1,825.0,25.0,0.0
57,5,orig1,dest,810,link1,825.0,25.0,0.0
57,5,orig1,dest,815,link1,825.0,25.0,0.0
57,5,orig1,dest,820,link1,825.0,25.0,0.0
57,5,orig1,dest,825,link1,825.0,50.0,0.0
57,5,orig1,dest,830,link1,825.0,50.0,0.0
57,5,orig1,dest,835,link1,850.0,25.0,5.0
57,5,orig1,dest,840,link1,850.0,25.0,0.0
57,5,orig1,dest,845,link1,850.0,50.0,0.0
57,5,orig1,dest,850,link1,850.0,50.0,0.0
57,5,orig1,dest,855,link1,875.0,25.0,5.0
57,5,orig1,dest,860,link1,875.0,75.0,0.0
57,5,orig1,dest,865,link1,875.0,75.0,0.0
57,5,orig1,dest,870,link1,925.0,25.0,10.0
57,5,orig1,dest,875,link1,925.0,25.0,0.0
57,5,orig1,dest,880,link1,925.0,25.0,0.0
57,5,orig1,dest,885,link1,925.0,25.0,0.0
57,5,orig1,dest,890,link1,925.0,25.0,0.0
57,5,orig1,dest,895,link1,925.0,25.0,0.0
57,5,orig1,dest,900,link1,925.0,50.0,0.0
57,5,orig1,dest,905,link1,925.0,50.0,0.0
57,5,orig1,dest,910,link1,950.0,25.0,5.0
57,5,orig1,dest,915,link1,950.0,25.0,0.0
57,5,orig1,dest,920,link1,950.0,25.0,0.0
57,5,orig1,dest,925,link1,950.0,50.0,0.0
57,5,orig1,dest,930,link1,950.0,50.0,0.0
57,5,orig1,dest,935,link1,975.0,25.0,5.0
57,5,orig1,dest,940,link1,975.0,25.0,0.0
57,5,orig1,dest,945,link1,975.0,25.0,0.0
57,5,orig1,dest,950,link1,975.0,-1.0,0.0
57,5,orig1,dest,955,link1,1000.0,-1.0,5.0
57,5,orig1,dest,960,link1,1000.0,-1.0,0.0
57,5,orig1,dest,965,link1,1000.0,-1.0,0.0
57,5,orig1,dest,970,link1,1000.0,-1.0,0.0
57,5,orig1,dest,975,link3,0.0,50.0,0.0
57,5,orig1,dest,980,link3,25.0,125.0,5.0
57,5,orig1,dest,985,link3,125.0,125.0,20.0
57,5,orig1,dest,990,link3,225.0,125.0,20.0
57,5,orig1,dest,995,link3,325.0,125.0,20.0
57,5,orig1,dest,1000,link3,425.0,125.0,20.0
57,5,orig1,dest,1005,link3,525.0,125.0,20.0
57,5,orig1,dest,1010,link3,625.0,125.0,20.0
57,5,orig1,dest,1015,link3,725.0,125.0,20.0
57,5,orig1,dest,1020,link3,825.0,125.0,20.0
57,5,orig1,dest,1025,link3,925.0,-1.0,20.0
57,5,orig1,dest,1025,trip_end,-1.0,-1.0,-1.0
58,5,orig1,dest,740,link1,0.0,400.0,20.0
58,5,orig1,dest,745,link1,100.0,400.0,20.0
58,5,orig1,dest,750,link1,200.0,400.0,20.0
58,5,orig1,dest,755,link1,300.0,400.0,20.0
58,5,orig1,dest,760,link1,400.0,375.0,20.0
58,5,orig1,dest,765,link1,500.0,300.0,20.0
58,5,orig1,dest,770,link1,600.0,200.0,20.0
58,5,orig1,dest,775,link1,700.0,100.0,20.0
58,5,orig1,dest,780,link1,775.0,25.0,15.0
58,5,orig1,dest,785,link1,775.0,25.0,0.0
58,5,orig1,dest,790,link1,775.0,25.0,0.0
58,5,orig1,dest,795,link1,775.0,50.0,0.0
58,5,orig1,dest,800,link1,775.0,50.0,0.0
58,5,orig1,dest,805,link1,800.0,25.0,5.0
58,5,orig1,dest,810,link1,800.0,25.0,0.0
58,5,orig1,dest,815,link1,800.0,25.0,0.0
58,5,orig1,dest,820,link1,800.0,25.0,0.0
58,5,orig1,dest,825,link1,800.0,25.0,0.0
58,5,orig1,dest,830,link1,800.0,50.0,0.0
58,5,orig1,dest,835,link1,800.0,50.0,0.0
58,5,orig1,dest,840,link1,825.0,25.0,5.0
58,5,orig1,dest,845,link1,825.0,25.0,0.0
58,5,orig1,dest,850,link1,825.0,50.0,0.0
58,5,orig1,dest,855,link1,825.0,50.0,0.0
58,5,orig1,dest,860,link1,850.0,25.0,5.0
58,5,orig1,dest,865,link1,850.0,75.0,0.0
58,5,orig1,dest,870,link1,850.0,75.0,0.0
58,5,orig1,dest,875,link1,900.0,25.0,10.0
58,5,orig1,dest,880,link1,900.0,25.0,0.0
58,5,orig1,dest,885,link1,900.0,25.0,0.0
58,5,orig1,dest,890,link1,900.0,25.0,0.0
58,5,orig1,dest,895,link1,900.0,25.0,0.0
58,5,orig1,dest,900,link1,900.0,25.0,0.0
58,5,orig1,dest,905,link1,900.0,50.0,0.0
58,5,orig1,dest,910,link1,900.0,50.0,0.0
58,5,orig1,dest,915,link1,925.0,25.0,5.0
58,5,orig1,dest,920,link1,925.0,25.0,0.0
58,5,orig1,dest,925,link1,925.0,25.0,0.0
58,5,orig1,dest,930,link1,925.0,50.0,0.0
58,5,orig1,dest,935,link1,925.0,50.0,0.0
58,5,orig1,dest,940,link1,950.0,25.0,5.0
58,5,orig1,dest,945,link1,950.0,25.0,0.0
58,5,orig1,dest,950,link1,950.0,50.0,0.0
58,5,orig1,dest,955,link1,950.0,50.0,0.0
58,5,orig1,dest,960,link1,975.0,25.0,5.0
58,5,orig1,dest,965,link1,975.0,25.0,0.0
58,5,orig1,dest,970,link1,975.0,25.0,0.0
58,5,orig1,dest,975,link1,975.0,-1.0,0.0
58,5,orig1,dest,980,link1,1000.0,-1.0,5.0
58,5,orig1,dest,985,link1,1000.0,-1.0,0.0
58,5,orig1,dest,990,link1,1000.0,-1.0,0.0
58,5,orig1,dest,995,link1,1000.0,-1.0,0.0
58,5,orig1,dest,1000,link3,0.0,50.0,0.0
58,5,orig1,dest,1005,link3,25.0,125.0,5.0
58,5,orig1,dest,1010,link3,125.0,125.0,20.0
58,5,orig1,dest,1015,link3,225.0,125.0,20.0
58,5,orig1,dest,1020,link3,325.0,125.0,20.0
58,5,orig1,dest,1025,link3,425.0,125.0,20.0
58,5,orig1,dest,1030,link3,525.0,125.0,20.0
58,5,orig1,dest,1035,link3,625.0,125.0,20.0
58,5,orig1,dest,1040,link3,725.0,125.0,20.0
58,5,orig1,dest,1045,link3,825.0,125.0,20.0
58,5,orig1,dest,1050,link3,925.0,-1.0,20.0
58,5,orig1,dest,1050,trip_end,-1.0,-1.0,-1.0
59,5,orig1,dest,750,link1,0.0,300.0,20.0
59,5,orig1,dest,755,link1,100.0,300.0,20.0
59,5,orig1,dest,760,link1,200.0,300.0,20.0
59,5,orig1,dest,765,link1,300.0,300.0,20.0
59,5,orig1,dest,770,link1,400.0,300.0,20.0
59,5,orig1,dest,775,link1,500.0,275.0,20.0
59,5,orig1,dest,780,link1,600.0,175.0,20.0
59,5,orig1,dest,785,link1,700.0,75.0,20.0
59,5,orig1,dest,790,link1,750.0,25.0,10.0
59,5,orig1,dest,795,link1,750.0,25.0,0.0
59,5,orig1,dest,800,link1,750.0,50.0,0.0
59,5,orig1,dest,805,link1,750.0,50.0,0.0
59,5,orig1,dest,810,link1,775.0,25.0,5.0
59,5,orig1,dest,815,link1,775.0,25.0,0.0
59,5,orig1,dest,820,link1,775.0,25.0,0.0
59,5,orig1,dest,825,link1,775.0,25.0,0.0
59,5,orig1,dest,830,link1,775.0,25.0,0.0
59,5,orig1,dest,835,link1,775.0,50.0,0.0
59,5,orig1,dest,840,link1,775.0,50.0,0.0
59,5,orig1,dest,845,link1,800.0,25.0,5.0
59,5,orig1,dest,850,link1,800.0,25.0,0.0
59,5,orig1,dest,855,link1,800.0,50.0,0.0
59,5,orig1,dest,860,link1,800.0,50.0,0.0
59,5,orig1,dest,865,link1,825.0,25.0,5.0
59,5,orig1,dest,870,link1,825.0,75.0,0.0
59,5,orig1,dest,875,link1,825.0,75.0,0.0
59,5,orig1,dest,880,link1,875.0,25.0,10.0
59,5,orig1,dest,885,link1,875.0,25.0,0.0
59,5,orig1,dest,890,link1,875.0,25.0,0.0
59,5,orig1,dest,895,link1,875.0,25.0,0.0
59,5,orig1,dest,900,link1,875.0,25.0,0.0
59,5,orig1,dest,905,link1,875.0,25.0,0.0
59,5,orig1,dest,910,link1,875.0,50.0,0.0
59,5,orig1,dest,915,link1,875.0,50.0,0.0
59,5,orig1,dest,920,link1,900.0,25.0,5.0
59,5,orig1,dest,925,link1,900.0,25.0,0.0
59,5,orig1,dest,930,link1,900.0,25.0,0.0
59,5,orig1,dest,935,link1,900.0,50.0,0.0
59,5,orig1,dest,940,link1,900.0,50.0,0.0
59,5,orig1,dest,945,link1,925.0,25.0,5.0
59,5,orig1,dest,950,link1,925.0,25.0,0.0
59,5,orig1,dest,955,link1,925.0,50.0,0.0
59,5,orig1,dest,960,link1,925.0,50.0,0.0
59,5,orig1,dest,965,link1,950.0,25.0,5.0
59,5,orig1,dest,970,link1,950.0,25.0,0.0
59,5,orig1,dest,975,link1,950.0,50.0,0.0
59,5,orig1,dest,980,link1,950.0,50.0,0.0
59,5,orig1,dest,985,link1,975.0,25.0,5.0
59,5,orig1,dest,990,link1,975.0,25.0,0.0
59,5,orig1,dest,995,link1,975.0,25.0,0.0
59,5,orig1,dest,1000,link1,975.0,-1.0,0.0
59,5,orig1,dest,1005,link1,1000.0,-1.0,5.0
59,5,orig1,dest,1010,link3,0.0,225.0,0.0
59,5,orig1,dest,1015,link3,100.0,225.0,20.0
59,5,orig1,dest,1020,link3,200.0,225.0,20.0
59,5,orig1,dest,1025,link3,300.0,225.0,20.0
59,5,orig1,dest,1030,link3,400.0,225.0,20.0
59,5,orig1,dest,1035,link3,500.0,225.0,20.0
59,5,orig1,dest,1040,link3,600.0,225.0,20.0
59,5,orig1,dest,1045,link3,700.0,225.0,20.0
59,5,orig1,dest,1050,link3,800.0,-1.0,20.0
59,5,orig1,dest,1055,link3,900.0,-1.0,20.0
59,5,orig1,dest,1055,trip_end,-1.0,-1.0,-1.0
60,5,orig1,dest,765,link1,0.0,400.0,20.0
60,5,orig1,dest,770,link1,100.0,400.0,20.0
60,5,orig1,dest,775,link1,200.0,400.0,20.0
60,5,orig1,dest,780,link1,300.0,400.0,20.0
60,5,orig1,dest,785,link1,400.0,350.0,20.0
60,5,orig1,dest,790,link1,500.0,250.0,20.0
60,5,orig1,dest,795,link1,600.0,150.0,20.0
60,5,orig1,dest,800,link1,700.0,50.0,20.0
60,5,orig1,dest,805,link1,725.0,50.0,5.0
60,5,orig1,dest,810,link1,725.0,50.0,0.0
60,5,orig1,dest,815,link1,750.0,25.0,5.0
60,5,orig1,dest,820,link1,750.0,25.0,0.0
60,5,orig1,dest,825,link1,750.0,25.0,0.0
60,5,orig1,dest,830,link1,750.0,25.0,0.0
60,5,orig1,dest,835,link1,750.0,25.0,0.0
60,5,orig1,dest,840,link1,750.0,50.0,0.0
60,5,orig1,dest,845,link1,750.0,50.0,0.0
60,5,orig1,dest,850,link1,775.0,25.0,5.0
60,5,orig1,dest,855,link1,775.0,25.0,0.0
60,5,orig1,dest,860,link1,775.0,50.0,0.0
60,5,orig1,dest,865,link1,775.0,50.0,0.0
60,5,orig1,dest,870,link1,800.0,25.0,5.0
60,5,orig1,dest,875,link1,800.0,75.0,0.0
60,5,orig1,dest,880,link1,800.0,75.0,0.0
60,5,orig1,dest,885,link1,850.0,25.0,10.0
60,5,orig1,dest,890,link1,850.0,25.0,0.0
60,5,orig1,dest,895,link1,850.0,25.0,0.0
60,5,orig1,dest,900,link1,850.0,25.0,0.0
60,5,orig1,dest,905,link1,850.0,25.0,0.0
60,5,orig1,dest,910,link1,850.0,25.0,0.0
60,5,orig1,dest,915,link1,850.0,50.0,0.0
60,5,orig1,dest,920,link1,850.0,50.0,0.0
60,5,orig1,dest,925,link1,875.0,25.0,5.0
60,5,orig1,dest,930,link1,875.0,25.0,0.0
60,5,orig1,dest,935,link1,875.0,25.0,0.0
60,5,orig1,dest,940,link1,875.0,50.0,0.0
60,5,orig1,dest,945,link1,875.0,50.0,0.0
60,5,orig1,dest,950,link1,900.0,25.0,5.0
60,5,orig1,dest,955,link1,900.0,25.0,0.0
60,5,orig1,dest,960,link1,900.0,50.0,0.0
60,5,orig1,dest,965,link1,900.0,50.0,0.0
60,5,orig1,dest,970,link1,925.0,25.0,5.0
60,5,orig1,dest,975,link1,925.0,25.0,0.0
60,5,orig1,dest,980,link1,925.0,50.0,0.0
60,5,orig1,dest,985,link1,925.0,50.0,0.0
60,5,orig1,dest,990,link1,950.0,25.0,5.0
60,5,orig1,dest,995,link1,950.0,25.0,0.0
60,5,orig1,dest,1000,link1,950.0,50.0,0.0
60,5,orig1,dest,1005,link1,950.0,50.0,0.0
60,5,orig1,dest,1010,link1,975.0,-1.0,5.0
60,5,orig1,dest,1015,link1,1000.0,-1.0,5.0
60,5,orig1,dest,1020,link1,1000.0,-1.0,0.0
60,5,orig1,dest,1025,link1,1000.0,-1.0,0.0
60,5,orig1,dest,1030,link1,1000.0,-1.0,0.0
60,5,orig1,dest,1035,link1,1000.0,-1.0,0.0
60,5,orig1,dest,1040,link1,1000.0,-1.0,0.0
60,5,orig1,dest,1045,link1,1000.0,-1.0,0.0
60,5,orig1,dest,1050,link3,0.0,50.0,0.0
60,5,orig1,dest,1055,link3,25.0,125.0,5.0
60,5,orig1,dest,1060,link3,125.0,125.0,20.0
60,5,orig1,dest,1065,link3,225.0,125.0,20.0
60,5,orig1,dest,1070,link3,325.0,125.0,20.0
60,5,orig1,dest,1075,link3,425.0,125.0,20.0
60,5,orig1,dest,1080,link3,525.0,125.0,20.0
60,5,orig1,dest,1085,link3,625.0,125.0,20.0
60,5,orig1,dest,1090,link3,725.0,125.0,20.0
60,5,orig1,dest,1095,link3,825.0,125.0,20.0
60,5,orig1,dest,1100,link3,925.0,-1.0,20.0
60,5,orig1,dest,1100,trip_end,-1.0,-1.0,-1.0
61,5,orig1,dest,775,link1,0.0,300.0,20.0
61,5,orig1,dest,780,link1,100.0,300.0,20.0
61,5,orig1,dest,785,link1,200.0,300.0,20.0
61,5,orig1,dest,790,link1,300.0,300.0,20.0
61,5,orig1,dest,795,link1,400.0,300.0,20.0
61,5,orig1,dest,800,link1,500.0,225.0,20.0
61,5,orig1,dest,805,link1,600.0,125.0,20.0
61,5,orig1,dest,810,link1,700.0,50.0,20.0
61,5,orig1,dest,815,link1,700.0,50.0,0.0
61,5,orig1,dest,820,link1,725.0,25.0,5.0
61,5,orig1,dest,825,link1,725.0,25.0,0.0
61,5,orig1,dest,830,link1,725.0,25.0,0.0
61,5,orig1,dest,835,link1,725.0,25.0,0.0
61,5,orig1,dest,840,link1,725.0,25.0,0.0
61,5,orig1,dest,845,link1,725.0,50.0,0.0
61,5,orig1,dest,850,link1,725.0,50.0,0.0
61,5,orig1,dest,855,link1,750.0,25.0,5.0
61,5,orig1,dest,860,link1,750.0,25.0,0.0
61,5,orig1,dest,865,link1,750.0,50.0,0.0
61,5,orig1,dest,870,link1,750.0,50.0,0.0
61,5,orig1,dest,875,link1,775.0,25.0,5.0
61,5,orig1,dest,880,link1,775.0,75.0,0.0
61,5,orig1,dest,885,link1,775.0,75.0,0.0
61,5,orig1,dest,890,link1,825.0,25.0,10.0
61,5,orig1,dest,895,link1,825.0,25.0,0.0
61,5,orig1,dest,900,link1,825.0,25.0,0.0
61,5,orig1,dest,905,link1,825.0,25.0,0.0
61,5,orig1,dest,910,link1,825.0,25.0,0.0
61,5,orig1,dest,915,link1,825.0,25.0,0.0
61,5,orig1,dest,920,link1,825.0,50.0,0.0
61,5,orig1,dest,925,link1,825.0,50.0,0.0
61,5,orig1,dest,930,link1,850.0,25.0,5.0
61,5,orig1,dest,935,link1,850.0,25.0,0.0
61,5,orig1,dest,940,link1,850.0,25.0,0.0
61,5,orig1,dest,945,link1,850.0,50.0,0.0
61,5,orig1,dest,950,link1,850.0,50.0,0.0
61,5,orig1,dest,955,link1,875.0,25.0,5.0
61,5,orig1,dest,960,link1,875.0,25.0,0.0
61,5,orig1,dest,965,link1,875.0,50.0,0.0
61,5,orig1,dest,970,link1,875.0,50.0,0.0
61,5,orig1,dest,975,link1,900.0,25.0,5.0
61,5,orig1,dest,980,link1,900.0,25.0,0.0
61,5,orig1,dest,985,link1,900.0,50.0,0.0
61,5,orig1,dest,990,link1,900.0,50.0,0.0
61,5,orig1,dest,995,link1,925.0,25.0,5.0
61,5,orig1,dest,1000,link1,925.0,25.0,0.0
61,5,orig1,dest,1005,link1,925.0,50.0,0.0
61,5,orig1,dest,1010,link1,925.0,75.0,0.0
61,5,orig1,dest,1015,link1,950.0,50.0,5.0
61,5,orig1,dest,1020,link1,975.0,25.0,5.0
61,5,orig1,dest,1025,link1,975.0,25.0,0.0
61,5,orig1,dest,1030,link1,975.0,25.0,0.0
61,5,orig1,dest,1035,link1,975.0,25.0,0.0
61,5,orig1,dest,1040,link1,975.0,25.0,0.0
61,5,orig1,dest,1045,link1,975.0,25.0,0.0
61,5,orig1,dest,1050,link1,975.0,-1.0,0.0
61,5,orig1,dest,1055,link1,1000.0,-1.0,5.0
61,5,orig1,dest,1060,link3,0.0,225.0,0.0
61,5,orig1,dest,1065,link3,100.0,225.0,20.0
61,5,orig1,dest,1070,link3,200.0,225.0,20.0
61,5,orig1,dest,1075,link3,300.0,225.0,20.0
61,5,orig1,dest,1080,link3,400.0,225.0,20.0
61,5,orig1,dest,1085,link3,500.0,225.0,20.0
61,5,orig1,dest,1090,link3,600.0,225.0,20.0
61,5,orig1,dest,1095,link3,700.0,225.0,20.0
61,5,orig1,dest,1100,link3,800.0,-1.0,20.0
61,5,orig1,dest,1105,link3,900.0,-1.0,20.0
61,5,orig1,dest,1105,trip_end,-1.0,-1.0,-1.0
62,5,orig1,dest,790,link1,0.0,400.0,20.0
62,5,orig1,dest,795,link1,100.0,400.0,20.0
62,5,orig1,dest,800,link1,200.0,400.0,20.0
62,5,orig1,dest,805,link1,300.0,400.0,20.0
62,5,orig1,dest,810,link1,400.0,300.0,20.0
62,5,orig1,dest,815,link1,500.0,225.0,20.0
62,5,orig1,dest,820,link1,600.0,125.0,20.0
62,5,orig1,dest,825,link1,700.0,25.0,20.0
62,5,orig1,dest,830,link1,700.0,25.0,0.0
62,5,orig1,dest,835,link1,700.0,25.0,0.0
62,5,orig1,dest,840,link1,700.0,25.0,0.0
62,5,orig1,dest,845,link1,700.0,25.0,0.0
62,5,orig1,dest,850,link1,700.0,50.0,0.0
62,5,orig1,dest,855,link1,700.0,50.0,0.0
62,5,orig1,dest,860,link1,725.0,25.0,5.0
62,5,orig1,dest,865,link1,725.0,25.0,0.0
62,5,orig1,dest,870,link1,725.0,50.0,0.0
62,5,orig1,dest,875,link1,725.0,50.0,0.0
62,5,orig1,dest,880,link1,750.0,25.0,5.0
62,5,orig1,dest,885,link1,750.0,75.0,0.0
62,5,orig1,dest,890,link1,750.0,75.0,0.0
62,5,orig1,dest,895,link1,800.0,25.0,10.0
62,5,orig1,dest,900,link1,800.0,25.0,0.0
62,5,orig1,dest,905,link1,800.0,25.0,0.0
62,5,orig1,dest,910,link1,800.0,25.0,0.0
62,5,orig1,dest,915,link1,800.0,25.0,0.0
62,5,orig1,dest,920,link1,800.0,25.0,0.0
62,5,orig1,dest,925,link1,800.0,50.0,0.0
62,5,orig1,dest,930,link1,800.0,50.0,0.0
62,5,orig1,dest,935,link1,825.0,25.0,5.0
62,5,orig1,dest,940,link1,825.0,25.0,0.0
62,5,orig1,dest,945,link1,825.0,25.0,0.0
62,5,orig1,dest,950,link1,825.0,50.0,0.0
62,5,orig1,dest,955,link1,825.0,50.0,0.0
62,5,orig1,dest,960,link1,850.0,25.0,5.0
62,5,orig1,dest,965,link1,850.0,25.0,0.0
62,5,orig1,dest,970,link1,850.0,50.0,0.0
62,5,orig1,dest,975,link1,850.0,50.0,0.0
62,5,orig1,dest,980,link1,875.0,25.0,5.0
62,5,orig1,dest,985,link1,875.0,25.0,0.0
62,5,orig1,dest,990,link1,875.0,50.0,0.0
62,5,orig1,dest,995,link1,875.0,50.0,0.0
62,5,orig1,dest,1000,link1,900.0,25.0,5.0
62,5,orig1,dest,1005,link1,900.0,25.0,0.0
62,5,orig1,dest,1010,link1,900.0,50.0,0.0
62,5,orig1,dest,1015,link1,900.0,75.0,0.0
62,5,orig1,dest,1020,link1,925.0,50.0,5.0
62,5,orig1,dest,1025,link1,950.0,25.0,5.0
62,5,orig1,dest,1030,link1,950.0,25.0,0.0
62,5,orig1,dest,1035,link1,950.0,25.0,0.0
62,5,orig1,dest,1040,link1,950.0,25.0,0.0
62,5,orig1,dest,1045,link1,950.0,25.0,0.0
62,5,orig1,dest,1050,link1,950.0,50.0,0.0
62,5,orig1,dest,1055,link1,950.0,50.0,0.0
62,5,orig1,dest,1060,link1,975.0,-1.0,5.0
62,5,orig1,dest,1065,link1,1000.0,-1.0,5.0
62,5,orig1,dest,1070,link3,0.0,75.0,0.0
62,5,orig1,dest,1075,link3,50.0,125.0,10.0
62,5,orig1,dest,1080,link3,150.0,125.0,20.0
62,5,orig1,dest,1085,link3,250.0,125.0,20.0
62,5,orig1,dest,1090,link3,350.0,125.0,20.0
62,5,orig1,dest,1095,link3,450.0,125.0,20.0
62,5,orig1,dest,1100,link3,550.0,125.0,20.0
62,5,orig1,dest,1105,link3,650.0,125.0,20.0
62,5,orig1,dest,1110,link3,750.0,125.0,20.0
62,5,orig1,dest,1115,link3,850.0,125.0,20.0
62,5,orig1,dest,1120,link3,950.0,-1.0,20.0
62,5,orig1,dest,1120,trip_end,-1.0,-1.0,-1.0
63,5,orig1,dest,800,link1,0.0,300.0,20.0
63,5,orig1,dest,805,link1,100.0,300.0,20.0
63,5,orig1,dest,810,link1,200.0,300.0,20.0
63,5,orig1,dest,815,link1,300.0,300.0,20.0
63,5,orig1,dest,820,link1,400.0,300.0,20.0
63,5,orig1,dest,825,link1,500.0,200.0,20.0
63,5,orig1,dest,830,link1,600.0,100.0,20.0
63,5,orig1,dest,835,link1,675.0,25.0,15.0
63,5,orig1,dest,840,link1,675.0,25.0,0.0
63,5,orig1,dest,845,link1,675.0,25.0,0.0
63,5,orig1,dest,850,link1,675.0,25.0,0.0
63,5,orig1,dest,855,link1,675.0,50.0,0.0
63,5,orig1,dest,860,link1,675.0,50.0,0.0
63,5,orig1,dest,865,link1,700.0,25.0,5.0
63,5,orig1,dest,870,link1,700.0,25.0,0.0
63,5,orig1,dest,875,link1,700.0,50.0,0.0
63,5,orig1,dest,880,link1,700.0,50.0,0.0
63,5,orig1,dest,885,link1,725.0,25.0,5.0
63,5,orig1,dest,890,link1,725.0,75.0,0.0
63,5,orig1,dest,895,link1,725.0,75.0,0.0
63,5,orig1,dest,900,link1,775.0,25.0,10.0
63,5,orig1,dest,905,link1,775.0,25.0,0.0
63,5,orig1,dest,910,link1,775.0,25.0,0.0
63,5,orig1,dest,915,link1,775.0,25.0,0.0
63,5,orig1,dest,920,link1,775.0,25.0,0.0
63,5,orig1,dest,925,link1,775.0,25.0,0.0
63,5,orig1,dest,930,link1,775.0,50.0,0.0
63,5,orig1,dest,935,link1,775.0,50.0,0.0
63,5,orig1,dest,940,link1,800.0,25.0,5.0
63,5,orig1,dest,945,link1,800.0,25.0,0.0
63,5,orig1,dest,950,link1,800.0,25.0,0.0
63,5,orig1,dest,955,link1,800.0,50.0,0.0
63,5,orig1,dest,960,link1,800.0,50.0,0.0
63,5,orig1,dest,965,link1,825.0,25.0,5.0
63,5,orig1,dest,970,link1,825.0,25.0,0.0
63,5,orig1,dest,975,link1,825.0,50.0,0.0
63,5,orig1,dest,980,link1,825.0,50.0,0.0
63,5,orig1,dest,985,link1,850.0,25.0,5.0
63,5,orig1,dest,990,link1,850.0,25.0,0.0
63,5,orig1,dest,995,link1,850.0,50.0,0.0
63,5,orig1,dest,1000,link1,850.0,50.0,0.0
63,5,orig1,dest,1005,link1,875.0,25.0,5.0
63,5,orig1,dest,1010,link1,875.0,25.0,0.0
63,5,orig1,dest,1015,link1,875.0,50.0,0.0
63,5,orig1,dest,1020,link1,875.0,75.0,0.0
63,5,orig1,dest,1025,link1,900.0,50.0,5.0
63,5,orig1,dest,1030,link1,925.0,25.0,5.0
63,5,orig1,dest,1035,link1,925.0,25.0,0.0
63,5,orig1,dest,1040,link1,925.0,25.0,0.0
63,5,orig1,dest,1045,link1,925.0,25.0,0.0
63,5,orig1,dest,1050,link1,925.0,25.0,0.0
63,5,orig1,dest,1055,link1,925.0,50.0,0.0
63,5,orig1,dest,1060,link1,925.0,75.0,0.0
63,5,orig1,dest,1065,link1,950.0,50.0,5.0
63,5,orig1,dest,1070,link1,975.0,-1.0,5.0
63,5,orig1,dest,1075,link3,0.0,150.0,5.0
63,5,orig1,dest,1080,link3,25.0,225.0,5.0
63,5,orig1,dest,1085,link3,125.0,225.0,20.0
63,5,orig1,dest,1090,link3,225.0,225.0,20.0
63,5,orig1,dest,1095,link3,325.0,225.0,20.0
63,5,orig1,dest,1100,link3,425.0,225.0,20.0
63,5,orig1,dest,1105,link3,525.0,225.0,20.0
63,5,orig1,dest,1110,link3,625.0,225.0,20.0
63,5,orig1,dest,1115,link3,725.0,225.0,20.0
63,5,orig1,dest,1120,link3,825.0,-1.0,20.0
63,5,orig1,dest,1125,link3,925.0,-1.0,20.0
63,5,orig1,dest,1125,trip_end,-1.0,-1.0,-1.0
64,5,orig1,dest,815,link1,0.0,400.0,20.0
64,5,orig1,dest,820,link1,100.0,400.0,20.0
64,5,orig1,dest,825,link1,200.0,400.0,20.0
64,5,orig1,dest,830,link1,300.0,375.0,20.0
64,5,orig1,dest,835,link1,400.0,275.0,20.0
64,5,orig1,dest,840,link1,500.0,175.0,20.0
64,5,orig1,dest,845,link1,600.0,75.0,20.0
64,5,orig1,dest,850,link1,650.0,25.0,10.0
64,5,orig1,dest,855,link1,650.0,25.0,0.0
64,5,orig1,dest,860,link1,650.0,50.0,0.0
64,5,orig1,dest,865,link1,650.0,50.0,0.0
64,5,orig1,dest,870,link1,675.0,25.0,5.0
